confidentiality_status,bio_data,adult_data,larval_site_data,insecticide_resistance_data,source_id,citation_doi,author,article_title,journal_title,publication_year,study_sampling_design,personal_communication,contact_authors,source_notes,country,site,latitude_1,longitude_1,latitude_2,longitude_2,latitude_3,longitude_3,latitude_4,longitude_4,latitude_5,longitude_5,latitude_6,longitude_6,latitude_7,longitude_7,latitude_8,longitude_8,confidence_in_georef,area_type,georef_source,admin_level_1,admin_level_2,site_notes,insecticide_control,control_type,itn_use,control_notes,sampling_occurrence_1,occurrence_n_1,sampling_occurrence_2,occurrence_n_2,sampling_occurrence_3,occurrence_n_3,sampling_occurrence_4,occurrence_n_4,occurrence_n_total,occurrence_notes,binary_presence,binary_absence,abundance_data_in_a_graph,month_start,month_end,year_start,year_end,season_given,season_calc,rainfall_time,season_notes,species,species_notes,species_id_1,species_id_2
NA,no,yes,no,genotypic,1002329,10.1111/tmi.12248,Kabula,"Co-occurrence and distribution of East (L1014S) and West
(L1014F) African knock-down resistance in Anopheles gambiae
sensu lato population of Tanzania",Tropical Medicine and International Health,2014,na,NA,no,,tanzania,Uyui,-4.9425,33.2214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google earth,Tabora,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,6,7,2011,2011,,NA,,,gambiae_s form,,morph,genetic/molecular
NA,,yes,no,both,1002380,10.1371/journal.pone.0011010,Cuamba,HighLevelofPyrethroidResistanceinanAnopheles funestusPopulationoftheChokweDistrict in Mozambique,PLoS ONE,2010,na,NA,no,,mozambique,Tihuquine,-24.5603,33.3222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,Chokwe,,,na,,,,HRI,NA,,NA,,NA,,NA,1500,,yes,yes,yes,2,2,2009,2009,,NA,,,funestus,,morph,genetic/molecular
NA,,yes,no,both,1002380,10.1371/journal.pone.0011011,Cuamba,HighLevelofPyrethroidResistanceinanAnopheles funestusPopulationoftheChokweDistrict in Mozambique,PLoS ONE,2010,,NA,no,,mozambique,Tihuquine,-24.5603,33.3222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,HRI,NA,,NA,,NA,,NA,NA,,yes,yes,yes,2,2,2009,2009,,NA,,,funestus,,morph,genetic/molecular
NA,,yes,no,both,1002380,10.1371/journal.pone.0011012,Cuamba,HighLevelofPyrethroidResistanceinanAnopheles funestusPopulationoftheChokweDistrict in Mozambique,PLoS ONE,2010,,NA,no,,mozambique,Tihuquine,-24.5603,33.3222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,HRI,NA,,NA,,NA,,NA,NA,,yes,yes,yes,2,2,2009,2009,,NA,,,funestus,,morph,genetic/molecular
NA,,yes,no,both,1002380,10.1371/journal.pone.0011013,Cuamba,HighLevelofPyrethroidResistanceinanAnopheles funestusPopulationoftheChokweDistrict in Mozambique,PLoS ONE,2010,,NA,no,,mozambique,Tihuquine,-24.5603,33.3222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,HRI,NA,,NA,,NA,,NA,NA,,yes,yes,yes,2,2,2009,2009,,NA,,,funestus,,morph,genetic/molecular
NA,,yes,no,both,1002380,10.1371/journal.pone.0011014,Cuamba,HighLevelofPyrethroidResistanceinanAnopheles funestusPopulationoftheChokweDistrict in Mozambique,PLoS ONE,2010,,NA,no,,mozambique,Tihuquine,-24.5603,33.3222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,HRI,NA,,NA,,NA,,NA,NA,,yes,yes,yes,2,2,2009,2009,,NA,,,funestus,,morph,genetic/molecular
NA,no,yes,no,none,1002376,10.1186/1475-2875-9-316,Choi,Simultaneous identification of the Anopheles funestus group and Anopheles longipalpis type C by PCR-RFLP,Malaria Journal,2010,na,NA,no,,mozambique,Chibuto,-24.6667,33.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,,NA,,NA,,NA,,NA,3,,yes,no,no,NA,NA,NA,NA,,NA,,,funestus complex,,morph,
NA,no,yes,no,phenotypic,1002330,0.1371/journal.pone.0272655,Montoya,"The realized efficacy of indoor residual spraying campaigns falls quickly below the recommended WHO threshold when coverage, pace of spraying and residual efficacy on different wall types are considered",PLoS ONE,2022,na,NA,no,,mozambique,Simbe,-17.0292,33.7208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google earth,Magude,,,yes,irs,,,HRI,NA,,NA,,NA,,NA,NA,,,,,NA,NA,2017,2017,,NA,,,gambiae complex,,morph,
NA,no,yes,no,phenotypic,1002330,0.1371/journal.pone.0272655,Montoya,"The realized efficacy of indoor residual spraying campaigns falls quickly below the recommended WHO threshold when coverage, pace of spraying and residual efficacy on different wall types are considered",PLoS ONE,2022,na,NA,no,,mozambique,Simbe,-17.0292,33.7208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google earth,Magude,,,yes,irs,,,HRI,NA,,NA,,NA,,NA,NA,,,,,NA,NA,2017,2017,,NA,,,gambiae complex,,morph,
NA,no,yes,no,phenotypic,1002330,0.1371/journal.pone.0272655,Montoya,"The realized efficacy of indoor residual spraying campaigns falls quickly below the recommended WHO threshold when coverage, pace of spraying and residual efficacy on different wall types are considered",PLoS ONE,2022,na,NA,no,,mozambique,Simbe,-17.0292,33.7208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google earth,Magude,,,yes,irs,,,HRI,NA,,NA,,NA,,NA,NA,,,,,NA,NA,2017,2017,,NA,,,gambiae complex,,morph,
NA,no,yes,no,phenotypic,1002329,10.1111/tmi.12248,Kabula,"Co-occurrence and distribution of East (L1014S) and West
(L1014F) African knock-down resistance in Anopheles gambiae
sensu lato population of Tanzania",Tropical Medicine and International Health,2014,na,NA,no,,tanzania,Kyela,-9.5422,33.8775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google earth,Mbeya,,,na,,,,HRI,NA,,NA,,NA,,NA,25,,yes,no,no,6,7,2011,2011,,NA,,,gambiae_s form,,morph,genetic/molecular
NA,no,yes,no,phenotypic,1002329,10.1111/tmi.12248,Kabula,"Co-occurrence and distribution of East (L1014S) and West
(L1014F) African knock-down resistance in Anopheles gambiae
sensu lato population of Tanzania",Tropical Medicine and International Health,2014,na,NA,no,,tanzania,Kyela,-9.5422,33.8775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google earth,Mbeya,,,na,,,,HRI,NA,,NA,,NA,,NA,25,,yes,no,no,6,7,2011,2011,,NA,,,arabiensis,,morph,genetic/molecular
